Period	Reward
216425	-86
216426	-88
216427	-99
216428	-100
216429	-92
216430	-94
216431	-84
216432	-84
216433	-82
216434	-87
216435	-88
216436	-84
216437	-97
216438	-92
216439	-84
216440	-86
216441	-88
216442	-94
216443	-106
216444	-174
216445	-151
216446	-111
216447	-89
216448	-111
216449	-107
216450	-80
216451	-84
216452	-114
216453	-80
216454	-81
216455	-85
216456	-113
216457	-88
216458	-84
216459	-92
216460	-100
216461	-88
216462	-106
216463	-104
216464	-88
216465	-88
216466	-76
216467	-96
216468	-99
216469	-91
216470	-96
216471	-80
216472	-96
216473	-95
216474	-84
216475	-84
216476	-89
216477	-96
216478	-92
216479	-86
216480	-110
216481	-250
216482	-148
216483	-90
216484	-84
216485	-88
216486	-84
216487	-105
216488	-80
216489	-88
216490	-93
216491	-84
216492	-96
216493	-86
216494	-84
216495	-96
216496	-80
216497	-86
216498	-102
216499	-100
216500	-120
216501	-80
216502	-88
216503	-92
216504	-96
216505	-92
216506	-108
216507	-92
216508	-88
216509	-76
216510	-88
216511	-80
216512	-92
216513	-96
216514	-88
216515	-85
216516	-127
216517	-88
216518	-84
216519	-117
216520	-92
216521	-101
216522	-92
216523	-94
216524	-87
216525	-90
216526	-109
216527	-124
216528	-174
216529	-104
216530	-88
216531	-88
216532	-92
216533	-98
216534	-97
216535	-94
216536	-72
216537	-104
216538	-84
216539	-85
216540	-84
216541	-92
216542	-104
216543	-101
216544	-84
216545	-108
216546	-84
216547	-92
216548	-76
216549	-90
216550	-125
216551	-167
216552	-170
216553	-141
216554	-103
216555	-88
216556	-88
216557	-84
216558	-88
216559	-96
216560	-96
216561	-84
216562	-99
216563	-92
216564	-85
216565	-88
216566	-84
216567	-95
216568	-117
216569	-125
216570	-169
216571	-97
216572	-84
216573	-88
216574	-85
216575	-99
216576	-104
216577	-98
216578	-92
216579	-92
216580	-88
216581	-100
216582	-80
216583	-88
216584	-92
216585	-109
216586	-124
216587	-87
216588	-97
216589	-121
216590	-104
216591	-86
216592	-108
216593	-102
216594	-110
216595	-104
216596	-108
216597	-96
216598	-84
216599	-108
216600	-92
216601	-100
216602	-92
216603	-85
216604	-104
216605	-92
216606	-96
216607	-116
216608	-98
216609	-82
216610	-113
216611	-255
216612	-138
216613	-179
216614	-153
216615	-100
216616	-91
216617	-92
216618	-88
216619	-84
216620	-105
216621	-100
216622	-84
216623	-96
216624	-102
216625	-84
216626	-92
216627	-110
216628	-92
216629	-80
216630	-100
216631	-96
216632	-100
216633	-95
216634	-85
216635	-79
216636	-89
216637	-94
216638	-96
216639	-90
216640	-120
216641	-88
216642	-88
216643	-100
216644	-95
216645	-81
216646	-156
216647	-222
216648	-211
216649	-228
216650	-304
216651	-262
216652	-104
216653	-90
216654	-86
216655	-104
216656	-84
216657	-97
216658	-100
216659	-94
216660	-89
216661	-88
216662	-92
216663	-92
216664	-85
216665	-91
216666	-92
216667	-144
216668	-96
216669	-105
216670	-104
216671	-88
216672	-88
216673	-90
216674	-100
216675	-78
216676	-150
216677	-90
216678	-128
216679	-80
216680	-92
216681	-85
216682	-92
216683	-88
216684	-85
216685	-218
216686	-172
216687	-144
216688	-91
216689	-104
216690	-92
216691	-92
216692	-96
216693	-88
216694	-86
216695	-107
216696	-185
216697	-117
216698	-93
216699	-92
216700	-93
216701	-100
216702	-113
216703	-80
216704	-104
216705	-92
216706	-95
216707	-92
216708	-129
216709	-283
216710	-182
216711	-96
216712	-100
216713	-76
216714	-83
216715	-80
216716	-129
216717	-98
216718	-112
216719	-130
216720	-77
216721	-72
216722	-96
216723	-104
216724	-76
216725	-96
216726	-88
216727	-100
216728	-97
216729	-92
216730	-92
216731	-97
216732	-99
216733	-104
216734	-93
216735	-77
216736	-101
216737	-104
216738	-96
216739	-72
216740	-100
216741	-103
216742	-101
216743	-100
216744	-88
216745	-91
216746	-96
216747	-96
216748	-80
216749	-89
216750	-80
216751	-80
216752	-204
216753	-188
216754	-90
216755	-80
216756	-82
216757	-114
216758	-94
216759	-88
216760	-86
216761	-181
216762	-160
216763	-87
216764	-150
216765	-86
216766	-84
216767	-91
216768	-84
216769	-91
216770	-93
216771	-100
216772	-103
216773	-83
216774	-141
216775	-151
216776	-101
216777	-103
216778	-88
216779	-92
216780	-88
216781	-88
216782	-101
216783	-91
216784	-82
216785	-106
216786	-90
216787	-155
216788	-96
216789	-90
216790	-80
216791	-88
216792	-84
216793	-80
216794	-88
216795	-88
216796	-88
216797	-92
216798	-88
216799	-92
216800	-108
216801	-101
216802	-88
216803	-88
216804	-88
216805	-94
216806	-90
216807	-104
216808	-101
216809	-100
216810	-97
216811	-73
216812	-76
216813	-84
216814	-92
216815	-92
216816	-84
216817	-90
216818	-103
216819	-122
216820	-78
216821	-186
216822	-204
216823	-76
216824	-96
216825	-100
216826	-92
216827	-91
216828	-82
216829	-113
216830	-92
216831	-95
216832	-95
216833	-87
216834	-97
216835	-96
216836	-96
216837	-100
216838	-91
216839	-93
216840	-80
216841	-110
216842	-88
216843	-96
216844	-90
216845	-104
216846	-84
216847	-88
216848	-84
216849	-84
216850	-101
216851	-92
216852	-84
216853	-76
216854	-80
216855	-80
216856	-76
216857	-88
216858	-83
216859	-180
216860	-254
216861	-224
216862	-170
216863	-100
216864	-100
216865	-72
216866	-94
216867	-88
216868	-76
216869	-96
216870	-83
216871	-82
216872	-72
216873	-96
216874	-96
216875	-100
216876	-92
216877	-97
216878	-84
216879	-104
216880	-86
216881	-88
216882	-92
216883	-82
216884	-115
216885	-84
216886	-81
216887	-98
216888	-153
216889	-82
216890	-146
216891	-207
216892	-282
216893	-84
216894	-104
216895	-88
216896	-84
216897	-99
216898	-84
216899	-133
216900	-98
216901	-96
216902	-144
216903	-85
216904	-100
216905	-96
216906	-86
216907	-82
216908	-104
216909	-88
216910	-96
216911	-92
216912	-92
216913	-96
216914	-104
216915	-100
216916	-84
216917	-92
216918	-84
216919	-100
216920	-89
216921	-88
216922	-88
216923	-90
216924	-92
216925	-84
216926	-92
216927	-92
216928	-89
216929	-96
216930	-92
216931	-92
216932	-95
216933	-95
216934	-116
216935	-88
216936	-95
216937	-94
216938	-92
216939	-91
216940	-84
216941	-123
216942	-88
216943	-100
216944	-92
216945	-92
216946	-99
216947	-143
216948	-221
216949	-154
216950	-167
216951	-104
216952	-104
216953	-133
216954	-94
216955	-84
216956	-77
216957	-156
216958	-104
216959	-94
216960	-152
216961	-96
216962	-84
216963	-120
216964	-147
216965	-120
216966	-100
216967	-92
216968	-75
216969	-98
216970	-107
216971	-90
216972	-96
216973	-84
216974	-101
216975	-92
216976	-89
216977	-112
216978	-84
216979	-90
216980	-72
216981	-88
216982	-98
216983	-142
216984	-199
216985	-188
216986	-97
216987	-89
216988	-93
216989	-85
216990	-134
216991	-110
216992	-128
216993	-88
216994	-96
216995	-96
216996	-96
216997	-97
216998	-92
216999	-76
217000	-76
217001	-109
217002	-90
217003	-88
217004	-108
217005	-108
217006	-72
217007	-76
217008	-95
217009	-92
217010	-92
217011	-95
217012	-105
217013	-88
217014	-100
217015	-104
217016	-80
217017	-93
217018	-80
217019	-92
217020	-101
217021	-98
217022	-80
217023	-92
217024	-96
217025	-102
217026	-86
217027	-84
217028	-86
217029	-75
217030	-91
217031	-91
217032	-112
217033	-80
217034	-108
217035	-84
217036	-89
217037	-100
217038	-95
217039	-99
217040	-113
217041	-84
217042	-81
217043	-84
217044	-84
217045	-88
217046	-100
217047	-92
217048	-84
217049	-96
217050	-90
217051	-101
217052	-86
217053	-110
217054	-78
217055	-94
217056	-80
217057	-84
217058	-92
217059	-88
217060	-80
217061	-99
217062	-84
217063	-88
217064	-88
217065	-92
217066	-88
217067	-80
217068	-92
217069	-100
217070	-88
217071	-88
217072	-92
217073	-88
217074	-84
217075	-88
217076	-92
217077	-85
217078	-80
217079	-85
217080	-92
217081	-100
217082	-68
217083	-92
217084	-95
217085	-95
217086	-100
217087	-81
217088	-165
217089	-88
217090	-104
217091	-90
217092	-102
217093	-89
217094	-100
217095	-106
217096	-193
217097	-92
217098	-96
217099	-92
217100	-96
217101	-106
217102	-92
217103	-104
217104	-84
217105	-92
217106	-104
217107	-102
217108	-101
217109	-96
217110	-92
217111	-96
217112	-100
217113	-87
217114	-107
217115	-97
217116	-96
217117	-100
217118	-96
217119	-98
217120	-105
217121	-100
217122	-88
217123	-88
217124	-82
217125	-141
217126	-120
217127	-88
217128	-91
217129	-93
217130	-137
217131	-113
217132	-116
217133	-96
217134	-104
217135	-93
217136	-96
217137	-85
217138	-100
217139	-88
217140	-84
217141	-92
217142	-100
217143	-100
217144	-88
217145	-101
217146	-108
217147	-99
217148	-103
217149	-192
217150	-95
217151	-108
217152	-96
217153	-106
217154	-112
217155	-89
217156	-104
217157	-80
217158	-88
217159	-84
217160	-88
217161	-76
217162	-92
217163	-107
217164	-112
217165	-95
217166	-99
217167	-93
217168	-96
217169	-82
217170	-149
217171	-80
217172	-91
217173	-84
217174	-84
217175	-76
217176	-86
217177	-88
217178	-92
217179	-78
217180	-88
217181	-100
217182	-88
217183	-89
217184	-83
217185	-189
217186	-146
217187	-107
217188	-96
217189	-88
217190	-92
217191	-128
217192	-88
217193	-92
217194	-88
217195	-88
217196	-80
217197	-82
217198	-96
217199	-100
217200	-92
217201	-84
217202	-87
217203	-108
217204	-108
217205	-102
217206	-94
217207	-81
217208	-92
217209	-92
217210	-101
217211	-102
217212	-91
217213	-84
217214	-108
217215	-80
217216	-141
217217	-251
217218	-78
217219	-137
217220	-120
217221	-124
217222	-104
217223	-101
217224	-76
217225	-98
217226	-103
217227	-95
217228	-109
217229	-81
217230	-84
217231	-100
217232	-78
217233	-104
217234	-96
217235	-100
217236	-100
217237	-92
217238	-84
217239	-100
217240	-96
217241	-76
217242	-84
217243	-84
217244	-92
217245	-80
217246	-90
217247	-97
217248	-88
217249	-72
217250	-88
217251	-90
217252	-99
217253	-92
217254	-92
217255	-84
217256	-84
217257	-85
217258	-89
217259	-106
217260	-80
217261	-197
217262	-140
217263	-84
217264	-88
217265	-84
217266	-76
217267	-93
217268	-88
217269	-88
217270	-92
217271	-96
217272	-76
217273	-104
217274	-98
217275	-84
217276	-96
217277	-88
217278	-80
217279	-100
217280	-84
217281	-80
217282	-110
217283	-88
217284	-149
217285	-92
217286	-92
217287	-96
217288	-96
217289	-84
217290	-155
217291	-160
217292	-171
217293	-112
217294	-100
217295	-87
217296	-105
217297	-84
217298	-80
217299	-108
217300	-88
217301	-84
217302	-98
217303	-81
217304	-142
217305	-104
217306	-80
217307	-84
217308	-100
217309	-88
217310	-94
217311	-85
217312	-102
217313	-88
217314	-84
217315	-99
217316	-96
217317	-80
217318	-109
217319	-108
217320	-110
217321	-88
217322	-88
217323	-91
217324	-111
217325	-96
217326	-84
217327	-77
217328	-96
217329	-105
217330	-104
217331	-95
217332	-105
217333	-85
217334	-119
217335	-84
217336	-98
217337	-95
217338	-90
217339	-74
217340	-90
217341	-120
217342	-92
217343	-96
217344	-97
217345	-99
217346	-101
217347	-114
217348	-76
217349	-92
217350	-100
217351	-90
217352	-128
217353	-109
217354	-88
217355	-100
217356	-99
217357	-83
217358	-116
217359	-85
217360	-95
217361	-96
217362	-84
217363	-88
217364	-84
217365	-96
217366	-92
217367	-88
217368	-92
217369	-94
217370	-96
217371	-102
217372	-81
217373	-84
217374	-94
217375	-86
217376	-84
217377	-92
217378	-90
217379	-111
217380	-105
217381	-97
217382	-100
217383	-88
217384	-97
217385	-140
217386	-88
217387	-84
217388	-92
217389	-80
217390	-76
217391	-92
217392	-93
217393	-84
217394	-80
217395	-96
217396	-92
217397	-92
217398	-96
217399	-100
217400	-108
217401	-94
217402	-106
217403	-79
217404	-166
217405	-81
217406	-96
217407	-88
217408	-96
217409	-101
217410	-100
217411	-96
217412	-95
217413	-89
217414	-100
217415	-94
217416	-189
217417	-184
217418	-103
217419	-94
217420	-92
217421	-93
217422	-96
217423	-79
217424	-187
217425	-166
217426	-108
217427	-84
217428	-104
217429	-116
217430	-88
217431	-80
217432	-100
217433	-80
217434	-84
217435	-88
217436	-93
217437	-85
217438	-190
217439	-266
217440	-207
217441	-110
217442	-77
217443	-86
217444	-96
217445	-100
217446	-92
217447	-84
217448	-104
217449	-109
217450	-91
217451	-80
217452	-95
217453	-114
217454	-96
217455	-92
217456	-100
217457	-104
217458	-80
217459	-100
217460	-84
217461	-96
217462	-96
217463	-93
217464	-94
217465	-80
217466	-115
217467	-123
217468	-84
217469	-82
217470	-88
217471	-113
217472	-157
217473	-89
217474	-92
217475	-80
217476	-83
217477	-93
217478	-92
217479	-88
217480	-84
217481	-92
217482	-81
217483	-155
217484	-98
217485	-87
217486	-83
217487	-104
217488	-88
217489	-108
217490	-92
217491	-100
217492	-84
217493	-76
217494	-100
217495	-82
217496	-100
217497	-92
217498	-88
217499	-88
217500	-92
217501	-84
217502	-88
217503	-88
217504	-105
217505	-74
217506	-97
217507	-102
217508	-84
217509	-88
217510	-92
217511	-92
217512	-84
217513	-88
217514	-92
217515	-92
217516	-102
217517	-93
217518	-100
217519	-104
217520	-76
217521	-104
217522	-100
217523	-80
217524	-86
217525	-83
217526	-72
217527	-100
217528	-104
217529	-96
217530	-110
217531	-93
217532	-88
217533	-92
217534	-105
217535	-97
217536	-97
217537	-104
217538	-96
217539	-104
217540	-100
217541	-87
217542	-93
217543	-104
217544	-104
217545	-92
217546	-90
217547	-80
217548	-97
217549	-102
217550	-86
217551	-108
217552	-104
217553	-92
217554	-84
217555	-100
217556	-83
217557	-94
217558	-85
217559	-92
217560	-89
217561	-92
217562	-88
217563	-94
217564	-76
217565	-185
217566	-118
217567	-76
217568	-92
217569	-95
217570	-76
217571	-88
217572	-104
217573	-72
217574	-98
217575	-87
217576	-120
217577	-80
217578	-84
217579	-96
217580	-101
217581	-96
217582	-96
217583	-92
217584	-76
217585	-108
217586	-102
217587	-97
217588	-90
217589	-125
217590	-92
217591	-80
217592	-104
217593	-96
217594	-93
217595	-84
217596	-88
217597	-80
217598	-84
217599	-76
217600	-121
217601	-80
217602	-96
217603	-100
217604	-88
217605	-84
217606	-92
217607	-96
217608	-88
217609	-109
217610	-80
217611	-88
217612	-97
217613	-97
217614	-96
217615	-98
217616	-84
217617	-88
217618	-104
217619	-92
217620	-107
217621	-189
217622	-222
217623	-206
217624	-199
217625	-104
217626	-88
217627	-93
217628	-88
217629	-76
217630	-84
217631	-131
217632	-132
217633	-97
217634	-92
217635	-84
217636	-108
217637	-96
217638	-92
217639	-88
217640	-80
217641	-92
217642	-91
217643	-140
217644	-211
217645	-140
217646	-108
217647	-94
217648	-100
217649	-104
217650	-88
217651	-84
217652	-100
217653	-84
217654	-96
217655	-84
217656	-88
217657	-76
217658	-88
217659	-97
217660	-94
217661	-88
217662	-84
217663	-80
217664	-96
217665	-94
217666	-81
217667	-80
217668	-108
217669	-92
217670	-82
217671	-106
217672	-133
217673	-101
217674	-96
217675	-99
217676	-157
217677	-105
217678	-179
217679	-116
217680	-81
217681	-118
217682	-145
217683	-84
217684	-106
217685	-78
217686	-96
217687	-107
217688	-77
217689	-96
217690	-130
217691	-179
217692	-90
217693	-88
217694	-111
217695	-119
217696	-147
217697	-104
217698	-88
217699	-88
217700	-100
217701	-88
217702	-92
217703	-96
217704	-84
217705	-108
217706	-84
217707	-85
217708	-83
217709	-98
217710	-92
217711	-108
217712	-87
217713	-89
217714	-88
217715	-92
217716	-103
217717	-92
217718	-80
217719	-89
217720	-88
217721	-122
217722	-92
217723	-98
217724	-92
217725	-84
217726	-96
217727	-124
217728	-214
217729	-99
217730	-76
217731	-89
217732	-119
217733	-102
217734	-86
217735	-94
217736	-92
217737	-84
217738	-96
217739	-96
